Date,Q
7/7/18 13:14,0.0031
7/7/18 13:17,0.0048
7/7/18 13:19,0.0054
7/7/18 13:20,0.0062
7/7/18 15:53,0.0031
7/7/18 17:35,0.0028
7/8/18 9:45,0.0029
7/8/18 14:01,0.0028
