26.17565862,7.294360653,6.655257071,0.336759523,0.392801201,0.481401587,12,12,12
0.229192195,5.412583302,1.870704815,0.738870941,1.187050612,0.524907306,17,17,17
-2.370571592,-3.931596832,3.6918642,0.594407083,0.404033489,0.488452367,19,19,19
-5.369616687,-6.260036836,-4.78079084,0.257245849,0.575468832,0.074752736,18,18,18
-0.60663414,-1.040944796,0.944255595,2.065022184,1.098870268,0.657941958,257,257,257
